x_1,x_2,x_3,x_4,x_5,loss,bo_iteration
1471.0078239440918,1069.6516036987305,1316.3059949874878,1677.8876781463623,739.9592399597168,0.3139030011679031,0
342.9819345474243,614.1741871833801,765.7817006111145,438.05572390556335,1681.0182332992554,0.5888640774244637,0
796.4226603507996,1530.1696062088013,1694.9838399887085,1116.761326789856,1068.689227104187,0.2603600134082998,0
1893.4940099716189,44.29661110043526,144.918292760849,751.1361837387085,10.487591847777368,0.7758409654174684,0
1585.0623846054075,1919.6064472198489,504.97353076934814,703.7737965583801,414.9014949798584,0.2759848978250838,0
728.8966178894043,404.3793380260468,1084.821343421936,1412.1840000152588,1472.8423357009888,0.4612991062428432,0
151.23048424720764,1488.3853197097778,376.3262629508972,16.671782359480858,1776.5899896621704,0.5755775403406705,0
1038.7165546417236,944.9599981307985,1955.654263496399,1851.241946220398,835.7594609260559,0.467661157037707,0
1189.0400648117063,1707.3748111724854,347.34609723091125,1254.8484802246094,1572.3315477371216,0.1510232796576286,0
121.989443898201,226.4509350061417,1797.2493171691897,611.6280555725098,506.8147778511048,0.7306128185298357,0
512.0431184768677,1138.5958194732666,726.4512181282043,1942.685961723328,244.08268928527832,0.4009669419596341,0
1673.0213165283203,685.8702301979065,1175.9586334228516,175.74650049209595,1176.8642663955688,0.4419309262221013,0
1864.0401363372805,1311.1786842346191,1536.4866256713867,346.1499512195587,1272.9390859603882,0.3082684706401004,0
947.0197558403016,762.8071308135986,115.78531563282012,1520.3123092651367,339.44085240364075,0.5241839196678754,0
430.6650459766388,1850.6606817245483,1407.289981842041,909.963071346283,910.7542037963868,0.2177814198962576,0
1254.3686628341677,332.6846957206726,987.1675968170166,1208.4532976150513,1977.0201444625852,0.4521811873929068,0
1326.6351222991943,1782.1892499923706,1827.4757862091064,121.5982660651207,117.02074110507964,0.3481072257649915,0
487.304836511612,268.8557207584381,277.92930603027344,1760.0016593933103,1057.859182357788,0.5914468262084244,0
878.6612153053284,1368.4091567993164,1198.3401775360107,684.8000884056091,1691.6115283966064,0.2567846403271706,0
1811.3049268722532,823.2151865959167,649.2504477500916,1448.7520456314087,633.6628794670105,0.3246183657036393,0
1745.2858686447144,1197.3026990890503,9.428538382053375,1025.4149436950684,791.7188405990601,0.3594292913649127,0
568.6848163604736,743.8408136367798,1588.299036026001,856.201171875,1849.9274253845213,0.4238541546372617,0
53.628984838724136,1644.2859172821045,888.5946273803711,1714.5923376083374,1399.7564315795898,0.2636957358099195,0
1136.3067626953125,156.27817809581757,1466.947317123413,418.97398233413696,458.6905837059021,0.6466750653129121,0
1107.0750951766968,1425.7770776748655,858.5161566734314,951.5207409858704,1195.750713348389,0.190019882276049,0
203.9657086133957,875.2679228782654,1309.3966245651245,1180.5531978607178,129.49316203594208,0.5678904571150357,0
656.6301584243774,1978.7938594818115,229.8077344894409,265.5144929885864,620.6797361373901,0.5057758231959883,0
1528.4225940704346,462.8305435180664,1680.2905797958374,1618.5096502304075,1554.1696548461914,0.4954667107698888,0
1961.8544578552248,1586.9194269180298,1040.941834449768,1914.891481399536,1895.6258296966555,0.517809787592524,0
849.1559624671936,104.22404110431673,619.2628145217896,217.16614067554477,962.8517031669616,0.7808541249503631,0
1088.503532612986,2000.0,717.1292703151818,1166.9747433594039,1278.7247157464856,0.09014614211619304,1
737.1474328365573,1990.7660821472848,1021.32995258548,1139.616511434384,1364.923624599243,0.1317278240579707,2
1201.275433224256,2000.0,611.2193969883564,1274.5559117662965,1110.0300187737732,0.0677099530562528,3
1270.3699115507231,2000.0,562.9747507446081,1498.0261218529947,877.0479412614361,0.0677246990097496,4
1236.776196824776,2000.0,557.4689104583017,1373.9486722945355,996.8188539988064,0.05761729219338405,5
1002.6276997806472,2000.0,459.8575704368517,1428.793583917803,908.2405576840683,0.04436628093924402,6
815.2129982598351,2000.0,169.101829067998,1393.0411580307145,826.0083313169649,0.16993573470006906,7
