x_1,x_2,x_3,x_4,x_5,loss,bo_iteration
1884.222149848938,265.7783031463623,1044.3607568740845,285.45936942100525,270.58351039886475,0.5213444425119802,0
66.875159740448,1304.627537727356,751.2272596359253,1584.204912185669,1087.394118309021,0.304988518555624,0
533.065915107727,923.1746196746826,1704.864740371704,918.8625812530518,1706.781625747681,0.3298474471825875,0
1481.2904596328735,1897.0214128494265,497.9452788829804,1217.3956632614136,906.0688614845276,0.0837529676184226,0
1109.5410585403442,718.856692314148,634.8485350608826,1336.7557525634766,718.2683944702148,0.3188925903842834,0
934.6957802772522,1695.0819492340088,1412.326455116272,541.626513004303,1894.4694995880127,0.2897470619371979,0
461.4487886428833,63.87126445770264,115.91096967458724,1953.5661935806277,1274.584174156189,0.5049798300110885,0
1521.0472345352173,1100.3382205963137,1838.4859561920168,158.22221338748932,83.2618772983551,0.4257924111861442,0
1727.674961090088,836.3230228424072,189.57161903381348,702.1660804748535,1223.2658863067627,0.3595034940032327,0
285.31190752983093,1874.7459650039675,1982.6135635375977,1435.006022453308,414.9847626686096,0.3835981419515735,0
814.0187859535217,493.2615756988525,561.263918876648,69.95288282632828,783.3961248397827,0.7370631542290097,0
1137.2272968292236,1467.5365686416626,1268.1528329849243,1802.578449249268,1607.775092124939,0.3660618590266957,0
1266.0892009735107,164.39378261566162,1599.0228652954102,1675.4051446914673,1794.974684715271,0.3931265569710578,0
716.2580490112305,1140.1927471160889,321.5754628181457,439.3761157989502,596.0840582847595,0.6219936400544619,0
180.49690127372745,508.9505910873413,1150.1566171646118,1057.8320026397705,227.174773812294,0.639522268959329,0
1865.1094436645508,1545.8457469940186,927.6731610298156,821.5901255607605,1410.944223403931,0.1955135901780034,0
1795.145034790039,623.1764554977417,1883.86344909668,1888.898253440857,940.7163858413696,0.4612115797458004,0
221.8668907880783,1587.8663063049316,161.37002408504486,246.3912814855576,1639.790177345276,0.5764420494415183,0
631.439208984375,218.1300073862076,1364.9581670761108,1256.4640045166016,1005.7618618011476,0.4201601323583962,0
1323.8394260406494,1242.6953315734863,587.504506111145,614.1695380210876,321.80970907211304,0.4419139455860404,0
1210.3288173675537,388.7410461902618,295.3268885612488,986.9487285614014,9.617788717150688,0.6642233963259975,0
775.7992148399353,1415.8107042312622,1502.2258758544922,1125.808835029602,1318.081617355347,0.2327304907981983,0
374.8090565204621,796.3204383850098,955.8669328689576,369.1694140434265,1952.592492103577,0.4677615795437344,0
1674.5858192443848,1758.5097551345823,1248.9150762557983,1508.244276046753,628.0303597450256,0.2571936316780896,0
1576.56991481781,53.149595856666565,849.9776124954224,1099.06268119812,1549.587965011597,0.266497184948131,0
378.3081769943237,1017.2910690307616,1072.562575340271,772.4841237068176,873.6924529075623,0.4281228942809976,0
975.3641486167908,647.5232839584351,401.1397659778595,1732.2601079940796,488.6871576309204,0.3857218037694619,0
1042.7807569503784,1672.6388931274414,1678.623914718628,405.89597821235657,1179.704308509827,0.2506606267780221,0
1428.9029836654663,943.7217712402344,1438.5751485824585,25.303907692432404,1492.512345314026,0.3361080898252612,0
619.3588972091675,1970.2430963516235,731.6456437110901,1855.1020622253416,176.00688338279724,0.2492078844910957,0
1684.871446193474,2000.0,0.0,1146.3188800606226,1338.3173642453519,0.2166681954979056,1
1256.2193384818393,2000.0,853.5780254017494,1161.5225704704312,794.6874276459046,0.09144951825940327,2
1239.4484864640742,2000.0,348.68568163664764,1387.5162079741056,919.3153345573551,0.06903676666401481,3
1277.7632102854466,2000.0,513.1001824866094,1332.4720647383456,837.7175320236471,0.06052742862017003,4
821.1065902512213,2000.0,448.75617628973487,1180.9037054277173,1025.6463476928664,0.1332581893655502,5
1477.544449669197,2000.0,79.31559026844046,1583.6885854227303,625.5203444312547,0.13838978743557445,6
1352.644075329895,2000.0,710.5145549453009,1170.862794878231,992.0374064184188,0.08680621948196306,7
2000.0,0.0,2000.0,614.3496625688011,2000.0,0.39008718734923614,8
1245.9984292175545,2000.0,516.2722483251771,1437.977905982958,834.907449078372,0.04609022857581533,9
1336.7443586729282,2000.0,466.01572814040236,1549.3534320688213,792.4994386910607,0.06401762806492674,10
1195.1345009492252,2000.0,571.8870117933131,1505.4639579187967,938.7553109118172,0.05081313731513684,11
1110.4282878156791,2000.0,629.1957014738808,1440.6403769146293,870.1071131428371,0.03988964078550766,12
1259.3191349315896,2000.0,843.7246655593868,1386.9664911107257,714.6484840109676,0.10361733885198621,13
829.1982091026945,2000.0,525.1717131162103,1646.9236531246822,862.2806958640041,0.0585873064243082,14
1109.7576043079594,2000.0,492.8629691004474,1657.5825096673098,1000.0014715597523,0.06317725731912706,15
1039.0939121381357,2000.0,591.278437445061,1512.277996133844,847.9926954277247,0.0394800217721724,16
1062.5605481791727,2000.0,686.9223789011658,1614.0658241350493,818.8210803904838,0.08375091527604489,17
1406.8226533666248,2000.0,713.4471661837631,1350.4551256052514,771.1753239894506,0.09036503670985431,18
1124.744433078373,2000.0,491.94441991399464,1505.3674635504588,912.1141494329797,0.02381342807128591,19
869.105601555991,1950.7429410133725,385.32297199549083,1570.2032417676955,794.0651313799299,0.09651599161924919,20
945.9279778911564,2000.0,600.1378438872847,1444.67097781376,1175.900330614046,0.052002283144673436,21
1939.40761682341,1096.6550370223456,517.2813076566543,1290.17597723944,1510.1752660679022,0.1330502879119776,22
2000.0,2000.0,0.0,2000.0,1183.521905357636,0.27673723905392056,23
1099.2753873161018,1997.802733910491,506.46500926025516,1471.8735739432245,1003.3994608086216,0.0193643011319083,24
1184.157375522321,1835.1110278930846,485.8787934824143,1473.3189950322997,1065.628483045092,0.018229280362965488,25
1521.4755753075788,1465.3832231394597,294.3630496061099,1516.6114231860668,1377.1557555978363,0.09624249337058906,26
1356.9361075830811,1259.5274914210504,602.9876684590959,1348.5973565956683,1504.682371682479,0.11599317784435031,27
1079.4780776569962,1772.872382258172,609.2408471510319,1367.961047821436,1051.4138408663798,0.039937918626766995,28
1242.5317188901004,1849.7151953609145,488.16437913200815,1493.230435501129,997.1144588590045,0.017666978812166036,29
1169.5737812856698,1841.2159111881826,429.43618712541746,1447.0933615182973,1102.6299237829944,0.03428175274169604,30
1122.912632603681,1775.3314873266759,502.2180180689281,1526.3555279066022,1007.6259025571444,0.018482465203621685,31
1442.2677197456917,1599.3768974741129,623.6878082035424,1475.8423386124784,961.0189138089695,0.03480167567459438,32
1217.6741324154652,1716.407971174001,507.18060755429616,1488.9413364373177,1026.807111851148,0.01240981820271932,33
1449.312061872819,1533.3615717168886,392.0579356139831,1508.561113985824,992.6981239890137,0.034871680539121507,34
1284.923332667186,1682.9789771710193,472.21398069231446,1512.1752795721632,1013.7425707992595,0.009610775188815349,35
1338.6573258000915,1591.364089643157,542.9067679957976,1561.2456206560005,1056.0078727938203,0.03180974689753558,36
1234.3664526764157,1645.473909183503,518.5014158602029,1476.2487387093915,930.7799289912173,0.042482022013550454,37
1245.2882531836688,1796.2390639968614,491.35547377344193,1519.54268571981,1128.9226557831869,0.04370845715954141,38
1357.374830240158,1453.038911874665,347.15229186896863,1277.295245180766,1142.3236106508407,0.12078001045497727,39
1728.3565766112015,1486.2319952492621,516.4825416894543,1518.491665485774,1147.92414236138,0.08560675742478287,40
1217.5866488416268,1775.9927561856312,468.5991239600776,1519.5839770717328,987.6910158695298,0.008842774927338724,41
1321.370892201468,1754.2208594230365,397.07106843663223,1551.2909256668324,997.0552896863727,0.022196784314468008,42
