x_1,x_2,x_3,x_4,x_5,loss,bo_iteration
1519.9758602800168,1475.638064497099,691.0589216412503,1352.7331781429032,938.1603425107143,0.026601802419874008,24
0.010580305673904628,2000.0,0.0,2000.0,2000.0,0.24577523681881924,25
1680.664927877916,1429.5415608314006,721.2526682901776,1252.2827455100382,721.25374538624,0.07893575743896206,26
1442.650938462037,1555.6922972956875,245.10142097058963,1426.2686425363422,1068.476923079206,0.060433544195678916,27
1479.7742102013876,796.7468076487542,1691.6947634557405,1327.88807759673,1044.145982798252,0.14107216820617113,28
1567.5098711637013,1479.9421729887713,446.49083612455104,1473.0421812354812,979.7993124710781,0.014916781080025842,29
1481.031701774314,1379.8494866505046,234.7035211413287,1999.9999950381632,885.6426160989987,0.08420214611041155,30
1599.6435723718985,1537.2108220328714,491.0423681963007,1587.2953383339623,954.4053067826618,0.039937912871225646,31
1524.1695921437079,1415.8658466432419,497.98116240008096,1522.8181905509787,913.9572116763368,0.03063250261204141,32
1480.5571931031586,1392.9260141462942,674.1632658069243,1322.5327684123254,949.6134053676178,0.047575770143295476,33
1550.7765351553608,1472.1477803697696,525.5184810094495,1463.5926966999791,964.1335072072686,0.01053900919858475,34
1559.3415630529632,1492.7897766446524,508.84177344313355,1434.0481494927183,963.8562627463206,0.01665299218372619,35
2000.0,0.0,0.0,2000.0,0.0,0.45376007408551905,36
1572.9750093144464,1488.8855370771432,500.756439418638,1459.2463435596142,992.0300098130757,0.010490332194646724,37
1657.081522884344,1213.6726620901852,1000.5600653914313,1069.4289887018815,1154.012182257538,0.07683839839164178,38
1524.1548718886936,1465.1066082352834,511.05929880181776,1447.5352620922188,1041.9068773541815,0.012405754215788456,39
1606.397209515426,1473.5822395598905,565.508127897641,1476.7840004309846,1049.7994543459138,0.035674270230430655,40
1517.156524451382,1493.9310744448517,520.1999954205935,1450.552322520103,1002.9011037104793,0.00853386837976106,41
1387.142807808286,1538.4735392921712,537.9526770059854,1473.7063028990328,1079.329880168007,0.01892117496892777,42
1483.0303709899858,1544.0227980172663,515.0779907991484,1474.0023893777714,1085.7508008387638,0.02641214312717053,43
1654.6029907384643,1694.9572098979327,1114.9781527339276,184.9904512311519,1068.199256474709,0.22119973923176098,44
1496.0757964502047,1539.551709613118,531.8714453419285,1428.2321248900835,1030.8692556826156,0.014730472834304936,45
1474.8027734797058,1479.1290357668956,509.29194119466314,1468.6387070760284,990.4311930889427,0.016932714566713993,46
675.5012574489095,1811.3782305270413,397.69736839781444,2000.0,1203.718375306641,0.1117752808502706,47
1495.654118230083,1497.9891642101918,531.1418734183874,1448.8573538590374,1005.6804790229017,0.009026833742915076,48
1670.4702662822042,979.9528700855197,912.8442284602231,1297.3648268407892,1036.5230510082515,0.05770017607507398,49
1458.472056861098,1504.4980324223802,529.2394489179562,1447.0346716866038,991.4987716057472,0.016602836455128507,50
1476.5674332099138,1497.1148436262586,570.7627606310323,1461.2215581441844,1011.1505070548335,0.008237049193893233,51
1459.1819877690446,1506.9660961006552,602.640064428362,1385.8450874652628,1014.199099765717,0.019051105607470302,52
1323.349684426507,1513.9934115695585,438.884401354599,1606.5265898141758,978.5987410661028,0.036577766884043954,53
1584.8662827134244,1440.945410106522,517.4170260643903,1403.9490294567318,1031.678803731802,0.018178937358695735,54
1475.5542031740056,1519.9742403779082,521.5023014622421,1433.56116883993,1015.8859646732601,0.012943025038782262,55
1480.5313710451003,1498.3892462968654,530.7413288908581,1437.820597386332,1006.0379973031884,0.013617572785958054,56
1450.6120808578453,1534.966049944817,524.7177523910681,1435.2769506287655,989.7280627236855,0.016572293907614177,57
1487.9210083073438,1501.452874794356,532.6230042088993,1445.4320139559006,1012.6209229637715,0.009815272547694645,58
1419.367202009692,1489.1874343341854,556.9992522310646,1414.499434010166,902.7644381918027,0.04914162038796896,59
1493.3432578512472,1452.7755669172434,521.0177483095163,1495.7418093631318,1035.5971983217005,0.0094908162560596,60
479.8049596093527,1903.890186818028,62.27043034717177,1874.5721569718287,872.4113146250575,0.18060316294793516,61
1491.5849113289178,1395.6854047689599,558.434449566141,1480.033795388469,1050.2252551747977,0.017695743641233778,62
1262.3542781869305,1855.6630668873556,1697.3426630808224,987.0337245872144,624.046181669375,0.1500018354157734,63
1551.4887885331814,1269.627354318778,1139.6513195193616,1334.81942977803,788.4254892503172,0.0702698516248155,64
1516.747265130543,1344.6595119016745,653.9633995217613,1428.3436955625264,959.9314296703012,0.028895080279819605,65
1495.4227927999746,1483.0317400726585,501.0145599794841,1480.654007946308,1027.4629078189582,0.0073283699988948075,66
1887.695012614131,1150.8179027587175,153.93775701522827,1344.6958027780056,1036.9742307811975,0.09597266756420954,67
356.461009132799,2000.0,2000.0,1339.850452615142,309.7405884287,0.19957716001411074,68
2000.0,2000.0,948.2133894085829,1279.914059420681,1.6847720068819485,0.2406678787177298,69
1690.5365660786629,1987.8678005188704,324.93133284151554,1444.6797780692577,826.1358737945557,0.10219513413859432,70
654.5882542877711,1872.5351481884875,1376.3326670974825,1947.842855823555,902.2297445310062,0.20563473195080784,71
1505.1434162780297,1421.1445695198647,494.5038826835449,1470.415242884768,1025.437463173918,0.019775199072635846,72
1496.160166506124,1469.962609701753,522.5807861850352,1464.4758257655421,1031.1820984420508,0.009604155229954964,73
1492.3402596209635,1489.1681233663467,513.3377869631619,1467.901711677118,1028.5745688465888,0.008226476022828791,74
1498.9572830533903,1451.1722083881393,526.3787646362747,1476.8066004505094,1045.6480881560062,0.011365938621339075,75
909.690908060286,1905.6550347963644,115.10065625511444,1760.0186015822062,960.9051410200584,0.08130454333478042,76
1878.5238958386064,659.2202819606243,1614.6361981604498,676.6891549504195,1150.0839851480837,0.1422620353384416,77
2000.0,2000.0,2000.0,2000.0,414.0197435443602,0.5255937860742007,78
1493.057930620981,1470.2749635556372,505.54050236390947,1498.5056405182736,1034.1689509704263,0.008067825826925746,79
735.5390547244231,1904.523482650234,1501.433800367555,848.7323824831882,1179.9122596167795,0.12229399845799406,80
373.8420601649836,1735.470270683072,1649.0925339283438,1403.3184657759766,1113.6199093814826,0.14995215241807838,81
1500.3536258361653,1475.9534672914826,484.52491966238273,1477.0836667883457,1025.69147091526,0.010338404253407547,82
1629.1311250470658,790.8252935817238,999.273273948996,1325.4589623721258,1405.210583938403,0.11631947069066736,83
1488.994742367384,1474.8715830294886,503.40361970905303,1510.6313443933016,1040.7154895940896,0.00994974450601599,84
797.768746009921,1863.8655101818379,1129.3871604313292,1293.340787835677,956.3187167958496,0.06334597928287233,85
1950.214393436909,1981.187796220174,58.06822329759571,1140.5516378581472,657.896690070626,0.16053305280823793,86
2000.0,954.8599269407093,1157.460127780085,1215.630320817832,1078.2270919325836,0.09622107524895859,87
1999.9277496753405,644.1857609528307,1999.8803206419216,1999.8787172912482,0.054501560657365646,0.3087453360557416,88
1448.3735209239137,1475.9075082935456,479.34232241457744,1542.4719141155704,1069.4741290641746,0.01802104262698185,89
981.0810200479461,1832.6831066414316,514.1433655862917,1590.8244640479877,1331.6465553980267,0.08696651637235087,90
1491.264305874618,1491.1928039817917,493.28113719118517,1488.781065660643,1048.4485800610607,0.010515563646955538,91
970.1405762388047,1500.6198623496268,1144.97757176398,1144.3630130271445,1184.8094310526274,0.09374955927813379,92
1507.9664883439161,1471.545301877027,549.4232740423989,1466.2538351809972,1115.8374444716014,0.03212679066025302,93
2000.0,581.7126921666282,697.0340310235749,1613.078998916107,1096.7999749532935,0.06087431186627782,94
1813.6288467529735,1601.5164409690487,877.8590447356987,1516.4446573337373,628.0570696728294,0.12724245481489363,95
1112.1019448300867,2000.0,711.1202171950561,1517.7294568742338,1023.1829901922906,0.0736244387423593,96
799.0564148201028,1731.1923422754423,1483.5789269120967,1093.5097850514805,836.1730892172594,0.10283031864367616,97
1918.9135773167031,752.9000246595748,692.6140175367066,1445.5352823066437,935.022732500227,0.06460625672794229,98
1734.8235432550478,1454.548855552415,997.6581031491119,1059.9039231588931,778.5668739130214,0.08433989502967577,99
1014.7818368273356,2000.0,1038.3022969745305,1526.0288258718742,561.1813487697311,0.10593513285740534,100
